receptor,receiver_celltype,PE_pregnancy_n,PE_detected_n,PE_detected_proportion,control_pregnancy_n,control_detected_n,control_detected_proportion,PE_median_mean_normalized_expression,control_median_mean_normalized_expression,PE_donor_expression,control_donor_expression,receptor_competence,competence_rule,receptor_mapping_source,evidence_confidence,source_url
CALCRL,SCT,17,0,0.0,9,0,0.0,0.0,0.008849557522123894,PE_early_1:0;PE_early_10:0;PE_early_2:0.027027;PE_early_3:0;PE_early_4:0.0277778;PE_early_5:0.0078125;PE_early_6:0;PE_early_7:0.00784314;PE_early_8:0;PE_early_9:0.00952381;PE_late_1:0;PE_late_2:0;PE_late_3:0.016;PE_late_4:0;PE_late_5:0;PE_late_6:0.0238095;PE_late_7:0.0689655,control_early_1:0.00493827;control_early_2:0.0104167;control_early_3:0.00636943;control_3:0.0107527;control_4:0;control_5:0.0163934;control_6:0.016;control_7:0.00884956;control_8:0.00641026,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CATSPER1,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0.0156863;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0.00934579;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR1,SCT,17,0,0.0,9,0,0.0,0.0,0.006369426751592357,PE_early_1:0.0183486;PE_early_10:0.0106383;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0.0234375;PE_early_6:0.0724638;PE_early_7:0.0196078;PE_early_8:0.00990099;PE_early_9:0;PE_late_1:0.00842697;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0.0952381;PE_late_7:0,control_early_1:0.017284;control_early_2:0;control_early_3:0.00636943;control_3:0;control_4:0.0173913;control_5:0;control_6:0.008;control_7:0.0265487;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR10,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0.0212766;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0.00561798;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0.00740741;control_early_2:0;control_early_3:0;control_3:0.0107527;control_4:0.0173913;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR2,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0.0030581;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0.0104167;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR3,SCT,17,0,0.0,9,0,0.0,0.0,0.006369426751592357,PE_early_1:0.0152905;PE_early_10:0.0106383;PE_early_2:0.0135135;PE_early_3:0;PE_early_4:0.0277778;PE_early_5:0;PE_early_6:0.0144928;PE_early_7:0;PE_early_8:0.019802;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0.032;PE_late_4:0;PE_late_5:0.00934579;PE_late_6:0;PE_late_7:0,control_early_1:0.017284;control_early_2:0;control_early_3:0.00636943;control_3:0;control_4:0.026087;control_5:0;control_6:0.032;control_7:0;control_8:0.0128205,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR4,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0.0277778;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CCR5,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0.0135135;PE_early_3:0;PE_early_4:0;PE_early_5:0.0078125;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0.008;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD151,SCT,17,17,1.0,9,9,1.0,1.293103448275862,1.345132743362832,PE_early_1:1.6208;PE_early_10:0.744681;PE_early_2:1.24324;PE_early_3:1.46809;PE_early_4:1.38889;PE_early_5:1.21875;PE_early_6:2.15942;PE_early_7:1.23529;PE_early_8:1.11881;PE_early_9:0.75873;PE_late_1:2.02809;PE_late_2:0.765217;PE_late_3:1.472;PE_late_4:1.36842;PE_late_5:1.21495;PE_late_6:1.40476;PE_late_7:1.2931,control_early_1:1.34321;control_early_2:0.916667;control_early_3:1.75159;control_3:1.01075;control_4:1.26087;control_5:1.43443;control_6:2.136;control_7:1.34513;control_8:1.59615,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD163,SCT,17,4,0.23529411764705882,9,0,0.0,0.043478260869565216,0.01910828025477707,PE_early_1:0.0030581;PE_early_10:0.12766;PE_early_2:0;PE_early_3:0.0212766;PE_early_4:0.111111;PE_early_5:0.046875;PE_early_6:0.0434783;PE_early_7:0.0588235;PE_early_8:0.0693069;PE_early_9:0.0666667;PE_late_1:0;PE_late_2:0.0173913;PE_late_3:0.008;PE_late_4:0.0263158;PE_late_5:0.00934579;PE_late_6:0.190476;PE_late_7:0.103448,control_early_1:0.0617284;control_early_2:0.0625;control_early_3:0.0191083;control_3:0.0322581;control_4:0;control_5:0.00819672;control_6:0;control_7:0.00884956;control_8:0.025641,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD1A,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD1B,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD2,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0.0173913;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0.00636943;control_3:0;control_4:0;control_5:0;control_6:0.008;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD209,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0.00917431;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0.0078125;PE_early_6:0;PE_early_7:0;PE_early_8:0.029703;PE_early_9:0;PE_late_1:0;PE_late_2:0.0173913;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0.0104167;control_early_3:0.0127389;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0.00884956;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD320,SCT,17,16,0.9411764705882353,9,9,1.0,0.3888888888888889,0.3217391304347826,PE_early_1:0.458716;PE_early_10:0.0638298;PE_early_2:0.635135;PE_early_3:0.106383;PE_early_4:0.388889;PE_early_5:0.578125;PE_early_6:0.101449;PE_early_7:0.329412;PE_early_8:0.465347;PE_early_9:0.387302;PE_late_1:0.452247;PE_late_2:0.391304;PE_late_3:0.296;PE_late_4:0.394737;PE_late_5:0.579439;PE_late_6:0.238095;PE_late_7:0.37931,control_early_1:0.348148;control_early_2:0.260417;control_early_3:0.426752;control_3:0.344086;control_4:0.321739;control_5:0.295082;control_6:0.272;control_7:0.221239;control_8:0.435897,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD33,SCT,17,0,0.0,9,0,0.0,0.0,0.0024691358024691358,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0.0277778;PE_early_5:0.015625;PE_early_6:0.0289855;PE_early_7:0.00392157;PE_early_8:0;PE_early_9:0.0031746;PE_late_1:0.00280899;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0.00934579;PE_late_6:0;PE_late_7:0,control_early_1:0.00246914;control_early_2:0;control_early_3:0.0127389;control_3:0.0107527;control_4:0;control_5:0;control_6:0;control_7:0.0265487;control_8:0.00641026,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD36,SCT,17,6,0.35294117647058826,9,4,0.4444444444444444,0.06086956521739131,0.08974358974358974,PE_early_1:0.0489297;PE_early_10:0.148936;PE_early_2:0.0135135;PE_early_3:0.0425532;PE_early_4:0.0833333;PE_early_5:0.078125;PE_early_6:0.0289855;PE_early_7:0.00784314;PE_early_8:0.138614;PE_early_9:0.130159;PE_late_1:0.0421348;PE_late_2:0.0608696;PE_late_3:0.136;PE_late_4:0.0526316;PE_late_5:0.271028;PE_late_6:0;PE_late_7:0.103448,control_early_1:0.0444444;control_early_2:0.125;control_early_3:0.0318471;control_3:0.150538;control_4:0.0695652;control_5:0.122951;control_6:0.136;control_7:0.079646;control_8:0.0897436,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD37,SCT,17,0,0.0,9,0,0.0,0.0028089887640449437,0.00641025641025641,PE_early_1:0.0030581;PE_early_10:0;PE_early_2:0.0135135;PE_early_3:0;PE_early_4:0;PE_early_5:0.0078125;PE_early_6:0.0724638;PE_early_7:0.00392157;PE_early_8:0;PE_early_9:0.00952381;PE_late_1:0.00280899;PE_late_2:0.026087;PE_late_3:0;PE_late_4:0;PE_late_5:0.0373832;PE_late_6:0;PE_late_7:0,control_early_1:0.00740741;control_early_2:0;control_early_3:0.0573248;control_3:0.0107527;control_4:0;control_5:0;control_6:0.008;control_7:0;control_8:0.00641026,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD44,SCT,17,14,0.8235294117647058,9,8,0.8888888888888888,0.2691131498470948,0.3391304347826087,PE_early_1:0.269113;PE_early_10:0.691489;PE_early_2:0.324324;PE_early_3:0.234043;PE_early_4:0.111111;PE_early_5:0.40625;PE_early_6:0.057971;PE_early_7:0.0509804;PE_early_8:0.356436;PE_early_9:0.152381;PE_late_1:0.0365169;PE_late_2:0.53913;PE_late_3:0.368;PE_late_4:0.157895;PE_late_5:0.308411;PE_late_6:0.166667;PE_late_7:0.327586,control_early_1:1.55556;control_early_2:0.447917;control_early_3:0.43949;control_3:0.55914;control_4:0.33913;control_5:0.188525;control_6:0.048;control_7:0.309735;control_8:0.128205,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD47,SCT,17,17,1.0,9,9,1.0,1.2429906542056075,1.3854166666666667,PE_early_1:1.50153;PE_early_10:0.595745;PE_early_2:1.2973;PE_early_3:2;PE_early_4:0.666667;PE_early_5:1.32031;PE_early_6:3.62319;PE_early_7:1.12157;PE_early_8:1.0396;PE_early_9:0.549206;PE_late_1:0.966292;PE_late_2:0.886957;PE_late_3:1.048;PE_late_4:1.42105;PE_late_5:1.24299;PE_late_6:2.5;PE_late_7:1.39655,control_early_1:1.17284;control_early_2:1.38542;control_early_3:1.40764;control_3:1.11828;control_4:1.73043;control_5:1.86885;control_6:1.528;control_7:1.12389;control_8:1.22436,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD55,SCT,17,17,1.0,9,9,1.0,6.605263157894737,7.416,PE_early_1:8.43119;PE_early_10:5.03191;PE_early_2:5.75676;PE_early_3:7.17021;PE_early_4:4.27778;PE_early_5:4.61719;PE_early_6:7.75362;PE_early_7:5.97255;PE_early_8:5.15842;PE_early_9:7.12698;PE_late_1:5.45787;PE_late_2:6.67826;PE_late_3:7.248;PE_late_4:6.60526;PE_late_5:9.84112;PE_late_6:9.88095;PE_late_7:5,control_early_1:8.42469;control_early_2:11.0938;control_early_3:5.26752;control_3:8.65591;control_4:6.66087;control_5:8.35246;control_6:7.416;control_7:5.88496;control_8:5.79487,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD6,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD63,SCT,17,17,1.0,9,9,1.0,18.364864864864863,15.032786885245901,PE_early_1:30.2997;PE_early_10:27.0319;PE_early_2:18.3649;PE_early_3:19;PE_early_4:21.6944;PE_early_5:15.2188;PE_early_6:36.5507;PE_early_7:23.8706;PE_early_8:17.9307;PE_early_9:17.9556;PE_late_1:16.5421;PE_late_2:18.1739;PE_late_3:15.992;PE_late_4:13;PE_late_5:23.3084;PE_late_6:14.7619;PE_late_7:22,control_early_1:23.9259;control_early_2:17.7812;control_early_3:13.707;control_3:14.4086;control_4:13.4609;control_5:15.0328;control_6:13.776;control_7:18.6814;control_8:18.891,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD69,SCT,17,0,0.0,9,0,0.0,0.008,0.0,PE_early_1:0.00917431;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0.046875;PE_early_6:0;PE_early_7:0.00784314;PE_early_8:0.00990099;PE_early_9:0.0126984;PE_late_1:0.00561798;PE_late_2:0.00869565;PE_late_3:0.008;PE_late_4:0;PE_late_5:0.0186916;PE_late_6:0.0238095;PE_late_7:0.0689655,control_early_1:0;control_early_2:0;control_early_3:0.0254777;control_3:0;control_4:0.00869565;control_5:0;control_6:0.008;control_7:0;control_8:0.00641026,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD74,SCT,17,12,0.7058823529411765,9,5,0.5555555555555556,0.1388888888888889,0.10256410256410256,PE_early_1:0.119266;PE_early_10:0.0638298;PE_early_2:0.202703;PE_early_3:0.297872;PE_early_4:0.138889;PE_early_5:0.148438;PE_early_6:0.101449;PE_early_7:0.0745098;PE_early_8:0.188119;PE_early_9:0.142857;PE_late_1:0.0786517;PE_late_2:0.13913;PE_late_3:0.104;PE_late_4:0.0526316;PE_late_5:0.0654206;PE_late_6:0.285714;PE_late_7:0.224138,control_early_1:0.0765432;control_early_2:0.260417;control_early_3:0.401274;control_3:0.0537634;control_4:0.13913;control_5:0.0327869;control_6:0.232;control_7:0.0619469;control_8:0.102564,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD81,SCT,17,17,1.0,9,9,1.0,2.0,1.7291666666666667,PE_early_1:1.46177;PE_early_10:1.17021;PE_early_2:2.64865;PE_early_3:2.44681;PE_early_4:2;PE_early_5:2.21875;PE_early_6:1.69565;PE_early_7:1.42745;PE_early_8:2.26733;PE_early_9:1.44444;PE_late_1:1.19944;PE_late_2:1.21739;PE_late_3:2.096;PE_late_4:2.44737;PE_late_5:2.28037;PE_late_6:2.69048;PE_late_7:1.5,control_early_1:2.17778;control_early_2:1.72917;control_early_3:2.04459;control_3:1.6129;control_4:0.956522;control_5:1.09016;control_6:2.328;control_7:1.38938;control_8:1.92949,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD8A,SCT,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD93,SCT,17,3,0.17647058823529413,9,1,0.1111111111111111,0.028037383177570093,0.04,PE_early_1:0.0275229;PE_early_10:0.0531915;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0.0546875;PE_early_6:0.0434783;PE_early_7:0.027451;PE_early_8:0.108911;PE_early_9:0.107937;PE_late_1:0.0758427;PE_late_2:0.0434783;PE_late_3:0.024;PE_late_4:0.0263158;PE_late_5:0.0280374;PE_late_6:0;PE_late_7:0.241379,control_early_1:0.0246914;control_early_2:0.135417;control_early_3:0.0573248;control_3:0.0215054;control_4:0.0173913;control_5:0.00819672;control_6:0.04;control_7:0.0530973;control_8:0.0512821,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
CD96,SCT,17,2,0.11764705882352941,9,0,0.0,0.031914893617021274,0.01728395061728395,PE_early_1:0.0030581;PE_early_10:0.0319149;PE_early_2:0.0540541;PE_early_3:0.0425532;PE_early_4:0.111111;PE_early_5:0.046875;PE_early_6:0;PE_early_7:0.0352941;PE_early_8:0;PE_early_9:0.0190476;PE_late_1:0.0421348;PE_late_2:0.0173913;PE_late_3:0.112;PE_late_4:0.0526316;PE_late_5:0.0280374;PE_late_6:0;PE_late_7:0,control_early_1:0.017284;control_early_2:0;control_early_3:0.0318471;control_3:0;control_4:0.026087;control_5:0.00819672;control_6:0.064;control_7:0.0265487;control_8:0.0128205,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
