"gene","gse182_supported_donor_n","gse199_supported_donor_n","total_supported_donor_n","gse182_low_detected_donor_n","gse199_low_detected_donor_n","gse182_median_CPM","gse199_median_CPM","gse182_median_fraction","gse199_median_fraction","gse182_median_rank","gse199_median_rank","between_donor_log2cpm_sd","donor_variable_flag","baseline_classification","uc_median_rank","non_uc_median_rank","uc_minus_non_uc_rank","source_context_flag","robustness_rule","source_context_interpretation","source_url"
"ANGPTL5",0,0,0,0,0,0.0399407896634873,0.0192573406575419,0.00103042574358147,0.000156103652825476,0.371001683501684,0.323371805441055,0.039245709899348,"YES","NOT_RELIABLY_EXPRESSED",0.371001683501684,0.557659932659933,-0.186658249158249,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANGPTL6",0,0,0,0,0,0.102255231571524,0.0513505085186631,0.00258738537890174,0.000861322270596985,0.510732323232323,0.434666117065128,0.0703092219139987,"NO","NOT_RELIABLY_EXPRESSED",0.510732323232323,0.432239057239057,0.078493265993266,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANGPTL7",0,0,0,0,0,0.0149551180501721,0,0.000382721715678385,0,0.282617845117845,0.199505358615004,0.0133649629345163,"NO","NOT_RELIABLY_EXPRESSED",0.282617845117845,0.272727272727273,0.00989057239057239,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANOS1",0,0,0,0,2,0.383917205011361,0.496603124192869,0.0093254280018155,0.00874939046086966,0.605850168350168,0.611706512778236,0.517160774024828,"NO","NOT_RELIABLY_EXPRESSED",0.605850168350168,0.574915824915825,0.0309343434343434,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANPEP",2,4,6,2,4,40.9512433391821,28.0843279995025,0.588052576814583,0.352676778548503,0.894360269360269,0.854905193734543,0.342237078072171,"NO","ROBUST_BASELINE_SENDER",0.894360269360269,0.906986531986532,-0.0126262626262627,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANTXR1",2,4,6,2,4,128.176211170458,33.763921609092,0.839418752687474,0.421293961036805,0.933501683501684,0.870568837592745,1.03002628282431,"YES","ROBUST_BASELINE_SENDER",0.933501683501684,0.863215488215488,0.0702861952861953,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANXA1",2,4,6,2,4,379.670157476796,1224.76598972779,0.96598565826368,0.96912461298844,0.963804713804714,0.990107172300083,1.12683964511838,"NO","ROBUST_BASELINE_SENDER",0.963804713804714,0.974326599326599,-0.0105218855218856,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ANXA2",2,4,6,2,4,1759.02172144283,3362.50506707929,0.997870398539702,0.978005159572064,0.987794612794613,0.997938994229184,1.04085414794193,"NO","ROBUST_BASELINE_SENDER",0.987794612794613,0.99537037037037,-0.00757575757575746,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APELA",0,0,0,0,0,0.00747755902508607,0,0.000191360857839192,0,0.204124579124579,0.199505358615004,0.00672035901807528,"NO","NOT_RELIABLY_EXPRESSED",0.204124579124579,0.247053872053872,-0.0429292929292929,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APLN",0,0,0,0,3,0.0597614473699793,0.831520944939025,0.00144409171311688,0.0141570259901758,0.46506734006734,0.65436933223413,0.424716828443261,"NO","NOT_RELIABLY_EXPRESSED",0.46506734006734,0.612794612794613,-0.147727272727273,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOA1",0,0,0,0,1,0.336013607386242,0.677882697032148,0.00802343309840376,0.00731450365181734,0.594486531986532,0.637881286067601,0.488886203150667,"NO","NOT_RELIABLY_EXPRESSED",0.594486531986532,0.561026936026936,0.033459595959596,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOA2",0,0,0,0,0,0.0192720338422809,0,0.000426839664746571,0,0.341119528619529,0.199505358615004,0.0145988586247692,"NO","NOT_RELIABLY_EXPRESSED",0.341119528619529,0.258417508417508,0.0827020202020202,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOA4",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.174242424242424,-0.120580808080808,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOA5",0,0,0,0,0,0.011064426363899,0,0.000281312122330854,0,0.256102693602694,0.211871393239901,0.0215336363246938,"NO","NOT_RELIABLY_EXPRESSED",0.256102693602694,0.273989898989899,-0.0178872053872054,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOB",0,0,0,0,0,0.0968454181479495,0,0.00242868414127487,0,0.513257575757576,0.199505358615004,0.069183475451071,"NO","NOT_RELIABLY_EXPRESSED",0.513257575757576,0.512205387205387,0.00105218855218847,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOC1",2,1,3,2,4,98.1418512237959,4.92761542630952,0.666264013269533,0.0775729663083987,0.91456228956229,0.744023083264633,2.08794485016426,"YES","MULTIDATASET_LOW_EXPRESSION",0.91456228956229,0.901936026936027,0.0126262626262627,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOC2",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.211871393239901,0.0843917143254912,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.131734006734007,-0.0780723905723906,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOC3",0,0,0,0,0,0.0376916194728905,0,0.000410509854640412,0,0.384890572390572,0.204451772464963,0.0369598240352119,"NO","NOT_RELIABLY_EXPRESSED",0.384890572390572,0.314814814814815,0.0700757575757576,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOC4",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.211871393239901,0.0222583546778277,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.0437710437710438,0.00989057239057239,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOD",0,0,0,2,0,0.987802640540313,0,0.0231965848050858,0,0.661616161616162,0.211871393239901,0.515629056180149,"NO","NOT_RELIABLY_EXPRESSED",0.661616161616162,0.760521885521886,-0.0989057239057239,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOE",2,0,2,2,1,564.732078046218,0.275434344789011,0.614295317949323,0.00416738470146397,0.93476430976431,0.579760923330585,3.96114019013363,"YES","MULTIDATASET_LOW_EXPRESSION",0.93476430976431,0.965909090909091,-0.0311447811447811,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APOO",2,4,6,2,4,17.4221285921631,33.430398186359,0.333683988444082,0.388734094050579,0.839225589225589,0.870156636438582,0.489261441294548,"NO","ROBUST_BASELINE_SENDER",0.839225589225589,0.82449494949495,0.0147306397306397,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"APP",2,4,6,2,4,119.733460706674,78.7942362187586,0.894676955521625,0.64127535691463,0.933501683501684,0.92085737840066,0.423414000296097,"NO","ROBUST_BASELINE_SENDER",0.933501683501684,0.938131313131313,-0.00462962962962965,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"AREG",1,2,3,2,4,24.0985715613165,8.39370356759187,0.176044920788282,0.0819646566207954,0.830387205387206,0.773289365210223,1.55323203138611,"NO","MULTIDATASET_LOW_EXPRESSION",0.830387205387206,0.646043771043771,0.184343434343434,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ARF1",2,4,6,2,4,328.256204045077,437.025720697548,0.996274467054379,0.954781461491276,0.966750841750842,0.975680131904369,0.236735075863542,"NO","ROBUST_BASELINE_SENDER",0.966750841750842,0.955808080808081,0.0109427609427609,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ARMH4",0,0,0,0,4,,1.76288449633415,,0.0284336225221657,,0.686108821104699,0.643761301431517,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ARTN",0,0,0,0,0,0.0192720338422809,0.138910705392148,0.000477544461420336,0.00210180730539892,0.341119528619529,0.53957131079967,0.194776472878837,"NO","NOT_RELIABLY_EXPRESSED",0.341119528619529,0.348905723905724,-0.00778619528619523,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ASIP",0,0,0,1,0,0.571758953486979,0.0333416598571883,0.014358651185545,0.000504540867810293,0.621001683501684,0.351195383347073,0.357716709428632,"YES","NOT_RELIABLY_EXPRESSED",0.621001683501684,0.567760942760943,0.0532407407407407,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ATP1B1",2,4,6,2,4,45.987022805055,57.8045957952773,0.534731663370457,0.549326146638817,0.884680134680135,0.901483924154988,0.626833390340928,"YES","ROBUST_BASELINE_SENDER",0.884680134680135,0.776515151515152,0.108164983164983,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"AVP",0,0,0,0,0,0.00358686733881295,0,8.99512644916617e-05,0,0.146464646464646,0.199505358615004,0.00268168191540828,"NO","NOT_RELIABLY_EXPRESSED",0.146464646464646,0.227693602693603,-0.0812289562289562,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"AZGP1",0,0,0,0,0,0.105964498668712,0,0.00246793060909276,0,0.520622895622896,0.211871393239901,0.072648636767975,"NO","NOT_RELIABLY_EXPRESSED",0.520622895622896,0.260521885521886,0.26010101010101,"UC_HIGHER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"B2M",2,4,6,2,4,3705.84499030088,1616.06361341095,1,0.969915074700398,0.997474747474748,0.992580379225062,0.703948192376723,"NO","ROBUST_BASELINE_SENDER",0.997474747474748,0.997895622895623,-0.000420875420875433,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BACE1",2,4,6,2,4,16.0780269085951,28.0178156595193,0.320819795471019,0.355729065112102,0.838383838383838,0.854905193734543,0.435182943497713,"NO","ROBUST_BASELINE_SENDER",0.838383838383838,0.845117845117845,-0.0067340067340067,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BACE2",2,3,5,2,4,25.7216554739309,9.61234664582826,0.412940122809087,0.149842201372053,0.85479797979798,0.78318219291014,1.03682524064542,"YES","ROBUST_BASELINE_SENDER",0.85479797979798,0.801767676767677,0.053030303030303,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BCAN",0,0,0,1,0,0.389327018434935,0.100063147162127,0.00949558756829825,0.0016959233596256,0.608164983164983,0.515663643858203,0.179645994684382,"NO","NOT_RELIABLY_EXPRESSED",0.608164983164983,0.517255892255892,0.0909090909090908,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BDNF",2,4,6,2,4,26.9683601302687,165.829153277261,0.381127344340652,0.730471693796936,0.872053872053872,0.950948062654575,1.33851122121383,"NO","ROBUST_BASELINE_SENDER",0.872053872053872,0.778198653198653,0.0938552188552189,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BGN",2,4,6,2,4,93.6799776112601,96.0787785745636,0.575185522244282,0.613407886085604,0.888468013468014,0.924154987633965,1.31860854977816,"YES","ROBUST_BASELINE_SENDER",0.888468013468014,0.963383838383838,-0.0749158249158248,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP1",2,4,6,2,4,26.3345618996732,11.7350132687835,0.460865544411114,0.174123106439351,0.866161616161616,0.798021434460017,0.574385326850301,"NO","ROBUST_BASELINE_SENDER",0.866161616161616,0.843855218855219,0.0223063973063973,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP10",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.117845117845118,-0.0641835016835017,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP15",0,0,0,0,0,0.00522838883448933,0,0.000129197732309558,0,0.181818181818182,0.199505358615004,0.00406972167935043,"NO","NOT_RELIABLY_EXPRESSED",0.181818181818182,0.0437710437710438,0.138047138047138,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP2",0,0,0,0,1,0.0162928151983883,0.178351324417101,0.000410509854640412,0.00330869084222487,0.316287878787879,0.551319043693322,0.35527592678143,"NO","NOT_RELIABLY_EXPRESSED",0.316287878787879,0.559343434343434,-0.243055555555556,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP3",0,0,0,0,0,0.00194534584313656,0.0205161552823478,5.07047966737653e-05,0.000352609308885755,0.100589225589226,0.332028029678483,0.0473444754632664,"YES","NOT_RELIABLY_EXPRESSED",0.100589225589226,0.343855218855219,-0.243265993265993,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP4",0,3,3,2,4,2.72881449798238,12.6759701874582,0.058000655739584,0.14331394183961,0.714225589225589,0.791426215993405,1.18374301095497,"NO","MULTIDATASET_LOW_EXPRESSION",0.714225589225589,0.746212121212121,-0.031986531986532,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP5",0,0,0,0,0,0.0104567776689787,0,0.000258395464619116,0,0.262415824915825,0.199505358615004,0.00811522783084505,"NO","NOT_RELIABLY_EXPRESSED",0.262415824915825,0.365740740740741,-0.103324915824916,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"BMP6",0,0,0,0,0,0.0224326770752582,0.279673286204034,0.000574082573517577,0.00493166642605132,0.333754208754209,0.577906018136851,0.194183997437581,"NO","NOT_RELIABLY_EXPRESSED",0.333754208754209,0.428030303030303,-0.0942760942760943,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
